1,Svea Rike: Batalj
0,Canaletto
0,Panda Monium
1,Corona
1,Vendetta
0,Cosmic Eidex
0,Das Regeln Wir Schon!
1,Der Feuersalamander
1,Der Tiger ist los
1,Die Erbraffer
0,Die Hanse
1,Die Schlangen von Delhi
1,Diver
1,Dream Team
0,Die Magier
1,Energie Poker
0,Fief 2
1,Finger weg von Mona Lisa
1,Finito
1,Fresh Fish
0,Galaxis
3,Le Gang des Traction-Avant
0,Canyon: Grand Canyon
1,Harun
1,Himalaya
0,Konzern
0,Kraut & Rüben
0,Lieber bairisch sterben
0,TV Wars
2,B-17: Queen of the Skies
1,"Xenophon: 10,000 Against Persia"
1,Squad Leader
0,Speculation
1,Deadlands: Doomtown
2,Tantrix
0,San Marco
0,Dragon's Gold
1,Pitstop
1,Gunslinger
1,Malawi
2,Max.X
2,MeM
1,Momo
1,Mutternland
0,Orbit
1,Pacific Northwest Rails
1,Paule Panik
0,Piratenpoker
1,Pow Wow
0,Rockets
0,Sansibar
0,Schraumen
1,Vigo
1,Zargos
1,Ordino
1,Head Quarter
1,Shadows in the Forest
1,Aztec
0,Wat'n dat!?
1,Der Schatz der Inka
1,Big Bang
1,Captain Future
1,Baubylon
1,Tokami
1,Evolution
1,Die Schlacht der Dinosaurier
1,Invers
1,Hexenjagd
1,Das Gold der Maya
1,Kaminett
1,Der Schatz der Erdgeister
0,Matschig
1,Luftschlösser
1,Feuer und Wasser
1,YoYo
1,Explosiv
1,Die Goldene Eins
0,Jolly Roger
0,Assassin
1,Mystery on the Nile
1,Four Real
5,Don't Give Up Your Day Job!
1,Judge Dredd
1,Downspin
1,Check the Ripper
0,Flying Carpet
0,Kiezkönig
1,Titus
1,Nyet!
1,Last Minute
0,Kathai
3,Taboo
0,Botany Bay
1,Poker
0,Oh Hell!
0,You're Bluffing!
1,Silver Mine
0,Dry Gulch
1,Big Shot
1,Car Wars: The Card Game
1,Encounters
1,Archimedes
1,Halali
1,Top Secret
1,Organized Crime
1,Road Warrior
2,Quest For Power
2,Domain: The Warlock's Challenge
1,Die Siedler von Catan: Das Buch zum Spielen
2,Army of Darkness
1,Fantastische Ballonreise
1,Ballonrennen
1,Pass the Gas
1,Sabotage
1,Warrior Knights
1,The Warlock of Firetop Mountain
2,City of Chaos
1,Shadowlord!
1,Outrage! Steal the Crown Jewels
1,Eagle Kingdoms
1,Dragon Strike
1,Lionheart
1,"Money, Power, Respect"
1,The Mystic Wood
1,Nuts! To You
1,Capitol
2,Bram Stoker's Dracula: The Board Game
0,Save Doctor Lucky
0,Rus': Rise of Russia 200 BC - AD1584
0,Evo
3,Boom Town
1,Perquackey
1,Burp
1,"Ciao, Ciao..."
1,Delfino
0,Dow Jones
1,Flower Power
1,Geisterstunde
0,Trick 'r Treat
1,Ricochet
1,Lucky Five
0,Millionenspiel
1,Minister
1,Movies and Money
1,Die Ritter von der Haselnuss
1,Sphinx
1,Tendix
4,Turmbau zu Babylon
0,Tschau Knacki
0,Walkabout
1,Zug nach Westen
1,Casablanca
1,C'est la Vie
1,The Fellowship of the Ring
1,Chaos Marauders
1,The King's War: The First English Civil War 1642-1646
2,Continuo
1,Card Caper
1,Nanuuk!
0,The Bottom Line
1,Speed Circuit
0,Cloudbusters
1,Blink
2,SET
1,Hocus Focus
0,Sagarian
1,"Game, Set, Match!"
2,The Sorcerer's Cave
0,Witch Trial
1,RallySport Board Game
1,Luxor
1,Venture
1,Big Deal
0,1851: Kentucky & Tennessee
3,Pax Britannica: The Colonial Era 1880 to the Great War
1,Cults Across America
1,Race Through Space
1,Nuclear Proliferation
1,Nuclear Escalation
1,Kommando
1,Monkey Memory
1,Mystery Garden
1,The Secret Labyrinth
1,Junior Labyrinth
1,Labyrinth
1,Looping
1,Crossed Wires
0,Fat Cats
1,Gods
0,Quest
1,Babuschka
1,Stonewall
1,Maneuver
1,Bandu
3,Saludos Amigos!
2,Facts in Five
1,Once Upon a Time: The Storytelling Card Game
1,Yellowstone
1,So ein Zirkus
1,Autoscooter
1,Schlangennest
1,"Right Turn, Left Turn"
1,BattleGrid
0,Cut and Run
0,Split Second
1,Meander
1,Isis & Osiris
2,Insecta
0,Gangland!
1,Hacker II: The Dark Side
1,Safari Jack
1,Hacker
1,New World
1,Pyramidis
1,Limits
1,Crack the Case
1,Vegas
1,Star Wars Episode I: Customizable Card Game
1,Starbase Jeff
1,Phase 10
1,Pivot
1,Rook
0,Medina
1,Axis & Allies: Pacific
1,Knights
0,Der Schattendieb
1,Mystery Rummy: Jekyll & Hyde
1,Polar Dare!
0,What's That on My Head?
1,Skip-Bo
1,Star Wars Customizable Card Game
0,Volltreffer
0,Cue Me!
1,221B Baker Street: The Master Detective Game
2,Fish & Chips
1,Dutch InterCity
2,Jitters
1,All The King's Men
1,Shifti
1,Input
1,Octet
2,Boggle
1,Clue
1,Pente
1,Trivial Pursuit: Star Wars Classic Trilogy Collector's Edition
1,Monopoly: Star Wars
1,Trivial Pursuit: Genus IV
1,Im Zeichen des Kreuzes
1,Netrunner
1,Cosmic Wimpout
1,The Squirrel Game
1,Credo!: the Game of Dueling Dogmas
0,Ulysses
1,Krakatoa
1,Haunted Castle
1,Confusion
1,Die Magier von Pangea
1,Auf Achse: Das Kartenspiel
1,Nur Peanuts!
1,1826: Railroading in France and Belgium from 1826
0,Warhamster Rally
1,Africa
0,Plem Plem
0,Auf falscher Fährte
1,Blackrock Castle
1,Magic Hill
1,The Dog's Meow
1,Catch the Match
1,Chip-Chip Hurra!
1,Cry Havoc
1,Café International: Das Kartenspiel
0,Wild Pirates
1,MacGregor
1,Contra
1,Hyle
1,Savannah Café
1,Showdown Yahtzee
3,Ancient Empires
1,Boom-O
1,Entdecker: Exploring New Horizons
0,Gnadenlos!
0,Eden
1,Kuba
1,Volldampf
2,Dungeon!
1,Doubloon Lagoon
1,Crib Wars
0,Mad Monks and Relics
1,Genoa
0,Crazy Race
1,Simple GBoH
1,Web of Gold
1,"Atlantic, Chicago and Pacific Rails"
0,Das Amulett
2,Legend of Heroes
0,Bali
3,Time's Up!
3,Zaubercocktail
1,Willy Waschbär
1,Hexen Rennen
1,Play to Become a Millionaire
1,Field Command
3,Die Siedler von Catan: Historische Szenarien II
1,Wit's End
1,Pillage & Plunder
1,Olix
1,Grand National Derby
2,Tuf
2,Earthdefenders
2,The Classic Dungeon
1,Mustangs
1,Rise of the Luftwaffe
1,Midway
1,Guadalcanal
0,Serengeti
0,Danger
0,Odysseus
2,Ebbe & Flut
1,Jockey
1,Pokémon Master Trainer
1,Winner's Circle
1,Pool Party
1,Abenteuer im Wichtelwald
0,Aber Hallo!
0,Alarm
1,Alaska
1,Alles klar?
0,Alles oder Nichts
1,Auf Kurs
0,Aura Poku
1,Banking
1,Basta!
1,Ben Hur
1,Crash Pilot
1,Chicago
1,Columbus
1,Crash!
1,Neolithibum
0,Turn the Tide
3,Strand-Cup
1,Adventurer: A Game of Man to Man Brawling in the Far Future
1,Monopoly
1,Alcatraz
1,Gammarauders
1,Spawn: The Game
1,Trouble
1,"Fugger, Welser, Medici"
1,Trendy
1,Attack Sub
2,Decathlon
1,Rat Splatter
1,Meridian
0,Alibi
1,Pylos
1,Monopoly Express
1,Lost Worlds
1,Wadjet
1,Storm over Arnhem
1,Book of Lists Game
2,Raid on St. Nazaire
1,Lord of the Rings: The Search
1,GRO: Battle for the Petri Dish
1,Image
1,Caesar: Epic Battle of Alesia
1,War at Sea (Second Edition)
1,Breakout!
1,Der grosse Gallier
0,Dealer's Choice
1,4000 A.D.
1,Billionaire
1,Trust Me
1,Scre-e-ech!
2,Penguin Pile-Up
1,Dinoquest
1,Turtles
1,Victory in the Pacific
1,Alpha Blitz
1,SPQR
1,Canasta Caliente
1,Cheater
1,1841: Railways in Northern Italy
1,Freight Train
1,Kings Cribbage
1,Jagd der Vampire
1,Dimenticato
1,Mhing
